traffic_type,ts,src_ip,src_port,dst_ip,dst_port,label,kali_source,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,smean,dmean,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_sm_ips_ports,proto,service,state
dns_brust,1787882938.886885,192.168.10.30,59294,192.168.10.20,53,1,1,0.000523,1,1,76,80,3824.091778202677,1162523.9005736138,1223709.3690248565,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882938.896997,192.168.10.30,40133,192.168.10.20,53,1,1,0.000536,1,1,76,80,3731.3432835820895,1134328.3582089553,1194029.8507462686,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882938.9077,192.168.10.30,56808,192.168.10.20,53,1,1,0.000558,1,1,76,80,3584.2293906810037,1089605.734767025,1146953.4050179212,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882938.919603,192.168.10.30,48136,192.168.10.20,53,1,1,0.000363,1,1,76,80,5509.641873278237,1674931.129476584,1763085.399449036,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882938.929832,192.168.10.30,57015,192.168.10.20,53,1,1,0.000473,1,1,76,80,4228.329809725158,1285412.262156448,1353065.5391120508,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882938.939698,192.168.10.30,41156,192.168.10.20,53,1,1,0.000532,1,1,76,80,3759.398496240601,1142857.1428571427,1203007.5187969925,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882938.950621,192.168.10.30,40165,192.168.10.20,53,1,1,0.000579,1,1,76,80,3454.231433506045,1050086.3557858376,1105354.0587219344,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882938.961113,192.168.10.30,37539,192.168.10.20,53,1,1,0.000329,1,1,76,80,6079.0273556231,1848024.3161094226,1945288.7537993921,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882938.971278,192.168.10.30,33930,192.168.10.20,53,1,1,0.000513,1,1,76,80,3898.635477582846,1185185.1851851852,1247563.3528265108,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882938.981907,192.168.10.30,44991,192.168.10.20,53,1,1,0.000348,1,1,76,80,5747.126436781609,1747126.4367816092,1839080.4597701149,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882938.991807,192.168.10.30,41712,192.168.10.20,53,1,1,0.000296,1,1,76,80,6756.756756756757,2054054.0540540542,2162162.1621621624,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.00194,192.168.10.30,42341,192.168.10.20,53,1,1,0.000293,1,1,76,80,6825.938566552901,2075085.3242320819,2184300.341296928,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.012588,192.168.10.30,52275,192.168.10.20,53,1,1,0.000436,1,1,76,80,4587.155963302752,1394495.4128440367,1467889.9082568807,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.023195,192.168.10.30,45718,192.168.10.20,53,1,1,0.00045,1,1,76,80,4444.444444444444,1351111.1111111112,1422222.2222222222,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.033417,192.168.10.30,58445,192.168.10.20,53,1,1,0.000559,1,1,76,80,3577.8175313059032,1087656.5295169945,1144901.610017889,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.043941,192.168.10.30,38320,192.168.10.20,53,1,1,0.000401,1,1,76,80,4987.5311720698255,1516209.476309227,1596009.9750623442,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.054192,192.168.10.30,36756,192.168.10.20,53,1,1,0.000544,1,1,76,80,3676.470588235294,1117647.0588235294,1176470.5882352942,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.064671,192.168.10.30,51300,192.168.10.20,53,1,1,0.000306,1,1,76,80,6535.9477124183,1986928.1045751632,2091503.267973856,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.074454,192.168.10.30,54858,192.168.10.20,53,1,1,0.000362,1,1,76,80,5524.861878453038,1679558.0110497237,1767955.8011049724,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.084655,192.168.10.30,36765,192.168.10.20,53,1,1,0.001169,1,1,76,80,1710.8639863130882,520102.6518391788,547476.4756201883,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.095935,192.168.10.30,54911,192.168.10.20,53,1,1,0.00036,1,1,76,80,5555.555555555556,1688888.8888888888,1777777.7777777778,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.106467,192.168.10.30,53368,192.168.10.20,53,1,1,0.00032,1,1,76,80,6249.999999999999,1899999.9999999998,1999999.9999999998,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.116576,192.168.10.30,56945,192.168.10.20,53,1,1,0.00033,1,1,76,80,6060.606060606061,1842424.2424242424,1939393.9393939395,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.126575,192.168.10.30,46031,192.168.10.20,53,1,1,0.000314,1,1,76,80,6369.426751592357,1936305.7324840764,2038216.560509554,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.136549,192.168.10.30,36745,192.168.10.20,53,1,1,0.000345,1,1,76,80,5797.101449275363,1762318.8405797102,1855072.463768116,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.14649,192.168.10.30,54782,192.168.10.20,53,1,1,0.000403,1,1,76,80,4962.779156327543,1508684.8635235731,1588089.330024814,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.156667,192.168.10.30,46102,192.168.10.20,53,1,1,0.000307,1,1,76,80,6514.657980456026,1980456.026058632,2084690.5537459285,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.166402,192.168.10.30,43239,192.168.10.20,53,1,1,0.000279,1,1,76,80,7168.458781362007,2179211.46953405,2293906.8100358425,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.177308,192.168.10.30,33679,192.168.10.20,53,1,1,0.000314,1,1,76,80,6369.426751592357,1936305.7324840764,2038216.560509554,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.18754,192.168.10.30,36589,192.168.10.20,53,1,1,0.000301,1,1,76,80,6644.518272425249,2019933.5548172758,2126245.8471760796,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.197194,192.168.10.30,60268,192.168.10.20,53,1,1,0.00031,1,1,76,80,6451.612903225807,1961290.322580645,2064516.1290322582,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.207208,192.168.10.30,35342,192.168.10.20,53,1,1,0.000334,1,1,76,80,5988.023952095808,1820359.2814371258,1916167.6646706588,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.218139,192.168.10.30,51719,192.168.10.20,53,1,1,0.00026,1,1,76,80,7692.307692307693,2338461.5384615385,2461538.461538462,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.227931,192.168.10.30,54967,192.168.10.20,53,1,1,0.000391,1,1,76,80,5115.089514066496,1554987.2122762147,1636828.6445012786,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.23795,192.168.10.30,45555,192.168.10.20,53,1,1,0.000279,1,1,76,80,7168.458781362007,2179211.46953405,2293906.8100358425,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.248357,192.168.10.30,45117,192.168.10.20,53,1,1,0.000442,1,1,76,80,4524.886877828054,1375565.6108597284,1447963.8009049774,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.258209,192.168.10.30,34720,192.168.10.20,53,1,1,0.000445,1,1,76,80,4494.38202247191,1366292.1348314607,1438202.2471910112,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.268373,192.168.10.30,50245,192.168.10.20,53,1,1,0.000507,1,1,76,80,3944.7731755424065,1199211.0453648916,1262327.41617357,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.278861,192.168.10.30,49302,192.168.10.20,53,1,1,0.00035,1,1,76,80,5714.285714285715,1737142.8571428573,1828571.4285714286,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.289262,192.168.10.30,37350,192.168.10.20,53,1,1,0.000505,1,1,76,80,3960.39603960396,1203960.396039604,1267326.7326732674,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.29972,192.168.10.30,56156,192.168.10.20,53,1,1,0.00049,1,1,76,80,4081.6326530612246,1240816.3265306123,1306122.448979592,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.309881,192.168.10.30,45439,192.168.10.20,53,1,1,0.000506,1,1,76,80,3952.569169960474,1201581.0276679841,1264822.1343873516,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.320355,192.168.10.30,33401,192.168.10.20,53,1,1,0.000297,1,1,76,80,6734.0067340067335,2047138.0471380472,2154882.154882155,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.330416,192.168.10.30,41249,192.168.10.20,53,1,1,0.000317,1,1,76,80,6309.148264984227,1917981.072555205,2018927.4447949526,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.340184,192.168.10.30,41944,192.168.10.20,53,1,1,0.000367,1,1,76,80,5449.591280653951,1656675.749318801,1743869.2098092644,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.351028,192.168.10.30,60969,192.168.10.20,53,1,1,0.000321,1,1,76,80,6230.529595015576,1894080.9968847353,1993769.4704049844,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.361456,192.168.10.30,57590,192.168.10.20,53,1,1,0.000541,1,1,76,80,3696.857670979667,1123844.7319778188,1182994.4547134934,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.371431,192.168.10.30,46024,192.168.10.20,53,1,1,0.000285,1,1,76,80,7017.543859649123,2133333.3333333335,2245614.0350877196,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.381646,192.168.10.30,58045,192.168.10.20,53,1,1,0.000313,1,1,76,80,6389.776357827475,1942492.0127795525,2044728.434504792,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.391446,192.168.10.30,56293,192.168.10.20,53,1,1,0.000278,1,1,76,80,7194.244604316547,2187050.3597122305,2302158.273381295,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.401233,192.168.10.30,55550,192.168.10.20,53,1,1,0.000312,1,1,76,80,6410.25641025641,1948717.9487179487,2051282.0512820513,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.411625,192.168.10.30,47599,192.168.10.20,53,1,1,0.000286,1,1,76,80,6993.006993006993,2125874.125874126,2237762.2377622374,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.421916,192.168.10.30,43273,192.168.10.20,53,1,1,0.000297,1,1,76,80,6734.0067340067335,2047138.0471380472,2154882.154882155,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.431618,192.168.10.30,33536,192.168.10.20,53,1,1,0.000288,1,1,76,80,6944.444444444444,2111111.111111111,2222222.222222222,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.442047,192.168.10.30,58236,192.168.10.20,53,1,1,0.002319,1,1,76,80,862.44070720138,262181.9749892195,275981.02630444156,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.456804,192.168.10.30,35668,192.168.10.20,53,1,1,0.000629,1,1,76,80,3179.650238473768,966613.6724960255,1017488.0763116057,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.467894,192.168.10.30,38069,192.168.10.20,53,1,1,9.2e-05,1,1,76,80,21739.130434782608,6608695.652173913,6956521.739130435,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.477583,192.168.10.30,34690,192.168.10.20,53,1,1,0.000587,1,1,76,80,3407.155025553663,1035775.1277683135,1090289.6081771723,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.48835,192.168.10.30,47931,192.168.10.20,53,1,1,0.000469,1,1,76,80,4264.392324093817,1296375.2665245202,1364605.5437100213,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.498508,192.168.10.30,39764,192.168.10.20,53,1,1,0.000582,1,1,76,80,3436.426116838488,1044673.5395189002,1099656.357388316,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.508312,192.168.10.30,38868,192.168.10.20,53,1,1,0.000338,1,1,76,80,5917.15976331361,1798816.5680473375,1893491.1242603553,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.51895,192.168.10.30,48559,192.168.10.20,53,1,1,0.000643,1,1,76,80,3110.4199066874025,945567.6516329704,995334.3701399688,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.529568,192.168.10.30,58700,192.168.10.20,53,1,1,0.000517,1,1,76,80,3868.4719535783365,1176015.4738878144,1237911.0251450678,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.539886,192.168.10.30,57381,192.168.10.20,53,1,1,0.000563,1,1,76,80,3552.3978685612788,1079928.9520426288,1136767.3179396093,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.550349,192.168.10.30,47530,192.168.10.20,53,1,1,0.000328,1,1,76,80,6097.560975609756,1853658.536585366,1951219.512195122,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.560152,192.168.10.30,37297,192.168.10.20,53,1,1,0.000325,1,1,76,80,6153.846153846154,1870769.2307692308,1969230.7692307692,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.570274,192.168.10.30,59375,192.168.10.20,53,1,1,0.00043,1,1,76,80,4651.162790697675,1413953.488372093,1488372.093023256,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.580969,192.168.10.30,52065,192.168.10.20,53,1,1,0.000292,1,1,76,80,6849.315068493151,2082191.7808219178,2191780.821917808,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.590764,192.168.10.30,37155,192.168.10.20,53,1,1,0.000606,1,1,76,80,3300.3300330033003,1003300.3300330034,1056105.610561056,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.601356,192.168.10.30,37700,192.168.10.20,53,1,1,0.000334,1,1,76,80,5988.023952095808,1820359.2814371258,1916167.6646706588,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.621362,192.168.10.30,50917,192.168.10.20,53,1,1,0.000297,1,1,76,80,6734.0067340067335,2047138.0471380472,2154882.154882155,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.631285,192.168.10.30,37905,192.168.10.20,53,1,1,0.000283,1,1,76,80,7067.137809187279,2148409.893992933,2261484.098939929,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.641443,192.168.10.30,52451,192.168.10.20,53,1,1,0.000304,1,1,76,80,6578.9473684210525,2000000.0,2105263.1578947366,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.651652,192.168.10.30,58707,192.168.10.20,53,1,1,0.000341,1,1,76,80,5865.102639296188,1782991.202346041,1876832.8445747802,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.662715,192.168.10.30,37915,192.168.10.20,53,1,1,0.000413,1,1,76,80,4842.6150121065375,1472154.9636803875,1549636.803874092,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.672483,192.168.10.30,51880,192.168.10.20,53,1,1,0.000353,1,1,76,80,5665.7223796033995,1722379.6033994334,1813031.1614730877,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.682693,192.168.10.30,33877,192.168.10.20,53,1,1,0.000282,1,1,76,80,7092.198581560283,2156028.368794326,2269503.5460992907,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.692717,192.168.10.30,52950,192.168.10.20,53,1,1,0.000351,1,1,76,80,5698.005698005698,1732193.7321937322,1823361.8233618233,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.702658,192.168.10.30,40946,192.168.10.20,53,1,1,0.000312,1,1,76,80,6410.25641025641,1948717.9487179487,2051282.0512820513,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.712834,192.168.10.30,45693,192.168.10.20,53,1,1,0.000311,1,1,76,80,6430.868167202572,1954983.922829582,2057877.813504823,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.723299,192.168.10.30,40609,192.168.10.20,53,1,1,0.0,1,1,76,80,0.0,0.0,0.0,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.732894,192.168.10.30,34390,192.168.10.20,53,1,1,0.000316,1,1,76,80,6329.113924050634,1924050.6329113925,2025316.4556962026,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.742668,192.168.10.30,37010,192.168.10.20,53,1,1,0.000254,1,1,76,80,7874.0157480314965,2393700.7874015747,2519685.0393700786,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.753054,192.168.10.30,58015,192.168.10.20,53,1,1,0.000322,1,1,76,80,6211.180124223602,1888198.757763975,1987577.6397515526,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
dns_brust,1787882939.763113,192.168.10.30,60394,192.168.10.20,53,1,1,0.000348,1,1,76,80,5747.126436781609,1747126.4367816092,1839080.4597701149,76.0,80.0,100,100,100,100,100,1,100,0,udp,dns,FIN
http_burst,1787880902.088357,192.168.10.30,57128,192.168.10.20,80,1,1,0.004609,6,5,397,1916,2386.634844868735,689086.5697548274,3325667.172922543,66.16666666666667,383.2,1,1,1,1,1,1,1,0,tcp,http,FIN
http_burst,1787880902.099047,192.168.10.30,57134,192.168.10.20,80,1,1,0.003825,6,6,397,1968,3137.2549019607845,830326.797385621,4116078.4313725494,66.16666666666667,328.0,2,2,2,2,2,1,2,0,tcp,http,FIN
http_burst,1787880902.108614,192.168.10.30,57138,192.168.10.20,80,1,1,0.002289,6,6,397,1968,5242.463958060289,1387505.4608999565,6878112.712975099,66.16666666666667,328.0,3,3,3,3,3,1,3,0,tcp,http,FIN
http_burst,1787880902.116409,192.168.10.30,57148,192.168.10.20,80,1,1,0.005337,6,5,397,1916,2061.0830054337644,595090.8750234215,2872025.4824807947,66.16666666666667,383.2,4,4,4,4,4,1,4,0,tcp,http,FIN
http_burst,1787880902.12658,192.168.10.30,57154,192.168.10.20,80,1,1,0.002724,6,6,397,1968,4405.286343612335,1165932.4522760648,5779735.682819383,66.16666666666667,328.0,5,5,5,5,5,1,5,0,tcp,http,FIN
http_burst,1787880902.134912,192.168.10.30,57168,192.168.10.20,80,1,1,0.002171,6,6,397,1968,5527.406725011515,1462920.3132197142,7251957.623215107,66.16666666666667,328.0,6,6,6,6,6,1,6,0,tcp,http,FIN
http_burst,1787880902.142329,192.168.10.30,57178,192.168.10.20,80,1,1,0.002107,6,6,397,1968,5695.301376364499,1507356.430944471,7472235.405790224,66.16666666666667,328.0,7,7,7,7,7,1,7,0,tcp,http,FIN
http_burst,1787880902.149916,192.168.10.30,57192,192.168.10.20,80,1,1,0.002449,6,5,397,1916,4491.62923642303,1296855.859534504,6258881.175990201,66.16666666666667,383.2,8,8,8,8,8,1,8,0,tcp,http,FIN
http_burst,1787880902.157815,192.168.10.30,57196,192.168.10.20,80,1,1,0.003422,6,6,397,1968,3506.7212156633545,928112.2150789012,4600818.234950322,66.16666666666667,328.0,9,9,9,9,9,1,9,0,tcp,http,FIN
http_burst,1787880902.167057,192.168.10.30,57200,192.168.10.20,80,1,1,0.002455,6,6,397,1968,4887.983706720977,1293686.3543788188,6413034.623217923,66.16666666666667,328.0,10,10,10,10,10,1,10,0,tcp,http,FIN
http_burst,1787880902.174975,192.168.10.30,57204,192.168.10.20,80,1,1,0.002373,6,6,397,1968,5056.890012642225,1338390.2233459754,6634639.696586599,66.16666666666667,328.0,11,11,11,11,11,1,11,0,tcp,http,FIN
http_burst,1787880902.18254,192.168.10.30,57206,192.168.10.20,80,1,1,0.002164,6,6,397,1968,5545.286506469501,1467652.4953789278,7275415.896487985,66.16666666666667,328.0,12,12,12,12,12,1,12,0,tcp,http,FIN
http_burst,1787880902.190048,192.168.10.30,57220,192.168.10.20,80,1,1,0.00214,6,5,397,1916,5140.186915887851,1484112.1495327102,7162616.822429907,66.16666666666667,383.2,13,13,13,13,13,1,13,0,tcp,http,FIN
http_burst,1787880902.197683,192.168.10.30,57230,192.168.10.20,80,1,1,0.004571,6,6,397,1968,2625.2461168234518,694815.1389192736,3444322.905272369,66.16666666666667,328.0,14,14,14,14,14,1,14,0,tcp,http,FIN
http_burst,1787880902.208148,192.168.10.30,57238,192.168.10.20,80,1,1,0.002231,6,6,397,1968,5378.753922008068,1423576.8713581355,7056925.145674585,66.16666666666667,328.0,15,15,15,15,15,1,15,0,tcp,http,FIN
http_burst,1787880902.215885,192.168.10.30,57240,192.168.10.20,80,1,1,0.00225,6,6,397,1968,5333.333333333334,1411555.5555555557,6997333.333333334,66.16666666666667,328.0,16,16,16,16,16,1,16,0,tcp,http,FIN
http_burst,1787880902.223592,192.168.10.30,57248,192.168.10.20,80,1,1,0.003149,6,6,397,1968,3810.733566211496,1008574.150523976,4999682.438869483,66.16666666666667,328.0,17,17,17,17,17,1,17,0,tcp,http,FIN
http_burst,1787880902.231578,192.168.10.30,57252,192.168.10.20,80,1,1,0.004496,6,6,397,1968,2669.039145907473,706405.693950178,3501779.359430605,66.16666666666667,328.0,18,18,18,18,18,1,18,0,tcp,http,FIN
http_burst,1787880902.24159,192.168.10.30,57258,192.168.10.20,80,1,1,0.002538,6,6,397,1968,4728.132387706856,1251379.0386130812,6203309.692671395,66.16666666666667,328.0,19,19,19,19,19,1,19,0,tcp,http,FIN
http_burst,1787880902.249778,192.168.10.30,57260,192.168.10.20,80,1,1,0.001966,6,6,397,1968,6103.763987792472,1615462.8687690743,8008138.351983724,66.16666666666667,328.0,20,20,20,20,20,1,20,0,tcp,http,FIN
http_burst,1787880902.257473,192.168.10.30,57272,192.168.10.20,80,1,1,0.002981,6,5,397,1916,3690.0369003690034,1065414.2905065413,5141898.69171419,66.16666666666667,383.2,21,21,21,21,21,1,21,0,tcp,http,FIN
http_burst,1787880902.265013,192.168.10.30,57286,192.168.10.20,80,1,1,0.002538,6,6,397,1968,4728.132387706856,1251379.0386130812,6203309.692671395,66.16666666666667,328.0,22,22,22,22,22,1,22,0,tcp,http,FIN
http_burst,1787880902.273185,192.168.10.30,57300,192.168.10.20,80,1,1,0.002817,6,6,397,1968,4259.850905218317,1127440.5395811147,5588924.387646432,66.16666666666667,328.0,23,23,23,23,23,1,23,0,tcp,http,FIN
http_burst,1787880902.280929,192.168.10.30,57314,192.168.10.20,80,1,1,0.002171,6,6,397,1968,5527.406725011515,1462920.3132197142,7251957.623215107,66.16666666666667,328.0,24,24,24,24,24,1,24,0,tcp,http,FIN
http_burst,1787880902.288605,192.168.10.30,57330,192.168.10.20,80,1,1,0.002147,6,6,397,1968,5589.1942244993015,1479273.4047508151,7333022.822543084,66.16666666666667,328.0,25,25,25,25,25,1,25,0,tcp,http,FIN
http_burst,1787880902.296458,192.168.10.30,57336,192.168.10.20,80,1,1,0.002272,6,6,397,1968,5281.69014084507,1397887.323943662,6929577.464788732,66.16666666666667,328.0,26,26,26,26,26,1,26,0,tcp,http,FIN
http_burst,1787880902.304774,192.168.10.30,57340,192.168.10.20,80,1,1,0.002209,6,6,397,1968,5432.322317790856,1437754.6401086464,7127206.880941602,66.16666666666667,328.0,27,27,27,27,27,1,27,0,tcp,http,FIN
http_burst,1787880902.312247,192.168.10.30,57352,192.168.10.20,80,1,1,0.002253,6,6,397,1968,5326.231691078562,1409675.987572126,6988015.978695074,66.16666666666667,328.0,28,28,28,28,28,1,28,0,tcp,http,FIN
http_burst,1787880902.320354,192.168.10.30,57362,192.168.10.20,80,1,1,0.002888,6,6,397,1968,4155.124653739612,1099722.9916897507,5451523.545706371,66.16666666666667,328.0,29,29,29,29,29,1,29,0,tcp,http,FIN
http_burst,1787880902.328559,192.168.10.30,57378,192.168.10.20,80,1,1,0.002413,6,6,397,1968,4973.062577704102,1316203.8955656858,6524658.101947783,66.16666666666667,328.0,30,30,30,30,30,1,30,0,tcp,http,FIN
http_burst,1787880902.336658,192.168.10.30,57380,192.168.10.20,80,1,1,0.002169,6,6,397,1968,5532.5034578146615,1464269.2485016137,7258644.536652836,66.16666666666667,328.0,31,31,31,31,31,1,31,0,tcp,http,FIN
http_burst,1787880902.343987,192.168.10.30,57392,192.168.10.20,80,1,1,0.001881,6,6,397,1968,6379.585326953747,1688463.5832004251,8370015.948963317,66.16666666666667,328.0,32,32,32,32,32,1,32,0,tcp,http,FIN
