traffic_type	ts	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_ip_bytes	resp_ip-bytes	orig_pkts	resp_pkts	conn_state
nmap_scan	1787876244.560103	192.168.10.30	51345	192.168.10.20	896	tcp	-	0.001240	44	40	1	1	REJ
nmap_scan	1787876244.560122	192.168.10.30	51345	192.168.10.20	228	tcp	-	0.001312	44	40	1	1	REJ
nmap_scan	1787876244.560123	192.168.10.30	51345	192.168.10.20	351	tcp	-	0.001392	44	40	1	1	REJ
nmap_scan	1787876244.560123	192.168.10.30	51345	192.168.10.20	727	tcp	-	0.001480	44	40	1	1	REJ
nmap_scan	1787876244.560123	192.168.10.30	51345	192.168.10.20	754	tcp	-	0.001659	44	40	1	1	REJ
nmap_scan	1787876244.560123	192.168.10.30	51345	192.168.10.20	416	tcp	-	0.001741	44	40	1	1	REJ
nmap_scan	1787876244.560123	192.168.10.30	51345	192.168.10.20	462	tcp	-	0.001770	44	40	1	1	REJ
nmap_scan	1787876244.560251	192.168.10.30	51345	192.168.10.20	368	tcp	-	0.001778	44	40	1	1	REJ
nmap_scan	1787876244.560251	192.168.10.30	51345	192.168.10.20	864	tcp	-	0.001778	44	40	1	1	REJ
nmap_scan	1787876244.560374	192.168.10.30	51345	192.168.10.20	825	tcp	-	0.001769	44	40	1	1	REJ
nmap_scan	1787876244.560460	192.168.10.30	51345	192.168.10.20	903	tcp	-	0.001733	44	40	1	1	REJ
nmap_scan	1787876244.560583	192.168.10.30	51345	192.168.10.20	467	tcp	-	0.001656	44	40	1	1	REJ
nmap_scan	1787876244.560620	192.168.10.30	51345	192.168.10.20	653	tcp	-	0.001691	44	40	1	1	REJ
nmap_scan	1787876244.560736	192.168.10.30	51345	192.168.10.20	104	tcp	-	0.001669	44	40	1	1	REJ
nmap_scan	1787876244.560783	192.168.10.30	51345	192.168.10.20	193	tcp	-	0.001622	44	40	1	1	REJ
nmap_scan	1787876244.561059	192.168.10.30	51345	192.168.10.20	529	tcp	-	0.001508	44	40	1	1	REJ
nmap_scan	1787876244.560877	192.168.10.30	51345	192.168.10.20	703	tcp	-	0.001690	44	40	1	1	REJ
nmap_scan	1787876244.560948	192.168.10.30	51345	192.168.10.20	735	tcp	-	0.001619	44	40	1	1	REJ
nmap_scan	1787876244.561148	192.168.10.30	51345	192.168.10.20	313	tcp	-	0.001471	44	40	1	1	REJ
nmap_scan	1787876244.561265	192.168.10.30	51345	192.168.10.20	174	tcp	-	0.001491	44	40	1	1	REJ
nmap_scan	1787876244.561343	192.168.10.30	51345	192.168.10.20	806	tcp	-	0.001448	44	40	1	1	REJ
nmap_scan	1787876244.561433	192.168.10.30	51345	192.168.10.20	89	tcp	-	0.001428	44	40	1	1	REJ
nmap_scan	1787876244.561515	192.168.10.30	51345	192.168.10.20	233	tcp	-	0.001414	44	40	1	1	REJ
nmap_scan	1787876244.561603	192.168.10.30	51345	192.168.10.20	771	tcp	-	0.001417	44	40	1	1	REJ
nmap_scan	1787876244.561782	192.168.10.30	51345	192.168.10.20	605	tcp	-	0.001238	44	40	1	1	REJ
nmap_scan	1787876244.561893	192.168.10.30	51345	192.168.10.20	2	tcp	-	0.001256	44	40	1	1	REJ
nmap_scan	1787876244.561783	192.168.10.30	51345	192.168.10.20	63	tcp	-	0.001366	44	40	1	1	REJ
nmap_scan	1787876244.562028	192.168.10.30	51345	192.168.10.20	743	tcp	-	0.001205	44	40	1	1	REJ
nmap_scan	1787876244.563590	192.168.10.30	51345	192.168.10.20	105	tcp	-	0.000297	44	40	1	1	REJ
nmap_scan	1787876244.563590	192.168.10.30	51345	192.168.10.20	619	tcp	-	0.000334	44	40	1	1	REJ
nmap_scan	1787876244.563590	192.168.10.30	51345	192.168.10.20	66	tcp	-	0.000423	44	40	1	1	REJ
nmap_scan	1787876244.563651	192.168.10.30	51345	192.168.10.20	937	tcp	-	0.000462	44	40	1	1	REJ
nmap_scan	1787876244.563887	192.168.10.30	51345	192.168.10.20	812	tcp	-	0.000315	44	40	1	1	REJ
nmap_scan	1787876244.563887	192.168.10.30	51345	192.168.10.20	369	tcp	-	0.000427	44	40	1	1	REJ
nmap_scan	1787876244.563887	192.168.10.30	51345	192.168.10.20	78	tcp	-	0.000579	44	40	1	1	REJ
nmap_scan	1787876244.564013	192.168.10.30	51345	192.168.10.20	203	tcp	-	0.000504	44	40	1	1	REJ
nmap_scan	1787876244.564113	192.168.10.30	51345	192.168.10.20	18	tcp	-	0.000499	44	40	1	1	REJ
nmap_scan	1787876244.564202	192.168.10.30	51345	192.168.10.20	71	tcp	-	0.000468	44	40	1	1	REJ
nmap_scan	1787876244.564314	192.168.10.30	51345	192.168.10.20	912	tcp	-	0.000454	44	40	1	1	REJ
nmap_scan	1787876244.564466	192.168.10.30	51345	192.168.10.20	472	tcp	-	0.000381	44	40	1	1	REJ
nmap_scan	1787876244.564517	192.168.10.30	51345	192.168.10.20	231	tcp	-	0.000418	44	40	1	1	REJ
nmap_scan	1787876244.564612	192.168.10.30	51345	192.168.10.20	947	tcp	-	0.000431	44	40	1	1	REJ
nmap_scan	1787876244.564670	192.168.10.30	51345	192.168.10.20	791	tcp	-	0.000504	44	40	1	1	REJ
nmap_scan	1787876244.564767	192.168.10.30	51345	192.168.10.20	961	tcp	-	0.000492	44	40	1	1	REJ
nmap_scan	1787876244.564847	192.168.10.30	51345	192.168.10.20	679	tcp	-	0.000537	44	40	1	1	REJ
nmap_scan	1787876244.564935	192.168.10.30	51345	192.168.10.20	597	tcp	-	0.000518	44	40	1	1	REJ
nmap_scan	1787876244.565043	192.168.10.30	51345	192.168.10.20	638	tcp	-	0.000523	44	40	1	1	REJ
nmap_scan	1787876244.565148	192.168.10.30	51345	192.168.10.20	721	tcp	-	0.000452	44	40	1	1	REJ
nmap_scan	1787876244.565259	192.168.10.30	51345	192.168.10.20	879	tcp	-	0.000440	44	40	1	1	REJ
nmap_scan	1787876244.565384	192.168.10.30	51345	192.168.10.20	533	tcp	-	0.000392	44	40	1	1	REJ
nmap_scan	1787876244.565566	192.168.10.30	51345	192.168.10.20	822	tcp	-	0.000372	44	40	1	1	REJ
nmap_scan	1787876244.565452	192.168.10.30	51345	192.168.10.20	326	tcp	-	0.000486	44	40	1	1	REJ
nmap_scan	1787876244.565566	192.168.10.30	51345	192.168.10.20	39	tcp	-	0.000474	44	40	1	1	REJ
nmap_scan	1787876244.565699	192.168.10.30	51345	192.168.10.20	661	tcp	-	0.000485	44	40	1	1	REJ
nmap_scan	1787876244.565776	192.168.10.30	51345	192.168.10.20	320	tcp	-	0.000511	44	40	1	1	REJ
nmap_scan	1787876244.565937	192.168.10.30	51345	192.168.10.20	697	tcp	-	0.000401	44	40	1	1	REJ
nmap_scan	1787876244.565938	192.168.10.30	51345	192.168.10.20	333	tcp	-	0.000486	44	40	1	1	REJ
nmap_scan	1787876244.566040	192.168.10.30	51345	192.168.10.20	971	tcp	-	0.000488	44	40	1	1	REJ
nmap_scan	1787876244.566184	192.168.10.30	51345	192.168.10.20	969	tcp	-	0.000422	44	40	1	1	REJ
nmap_scan	1787876244.566338	192.168.10.30	51345	192.168.10.20	913	tcp	-	0.000442	44	40	1	1	REJ
nmap_scan	1787876244.566184	192.168.10.30	51345	192.168.10.20	396	tcp	-	0.000596	44	40	1	1	REJ
nmap_scan	1787876244.566424	192.168.10.30	51345	192.168.10.20	693	tcp	-	0.000543	44	40	1	1	REJ
nmap_scan	1787876244.566528	192.168.10.30	51345	192.168.10.20	309	tcp	-	0.000439	44	40	1	1	REJ
nmap_scan	1787876244.566606	192.168.10.30	51345	192.168.10.20	744	tcp	-	0.000435	44	40	1	1	REJ
nmap_scan	1787876244.566780	192.168.10.30	51345	192.168.10.20	342	tcp	-	0.000399	44	40	1	1	REJ
nmap_scan	1787876244.566780	192.168.10.30	51345	192.168.10.20	656	tcp	-	0.000400	44	40	1	1	REJ
nmap_scan	1787876244.566967	192.168.10.30	51345	192.168.10.20	67	tcp	-	0.000318	44	40	1	1	REJ
nmap_scan	1787876244.566967	192.168.10.30	51345	192.168.10.20	165	tcp	-	0.000412	44	40	1	1	REJ
nmap_scan	1787876244.567041	192.168.10.30	51345	192.168.10.20	30	tcp	-	0.000420	44	40	1	1	REJ
nmap_scan	1787876244.567179	192.168.10.30	51345	192.168.10.20	574	tcp	-	0.000392	44	40	1	1	REJ
nmap_scan	1787876244.567179	192.168.10.30	51345	192.168.10.20	308	tcp	-	0.000422	44	40	1	1	REJ
nmap_scan	1787876244.567379	192.168.10.30	51345	192.168.10.20	674	tcp	-	0.000371	44	40	1	1	REJ
nmap_scan	1787876244.567285	192.168.10.30	51345	192.168.10.20	3	tcp	-	0.000465	44	40	1	1	REJ
nmap_scan	1787876244.567461	192.168.10.30	51345	192.168.10.20	977	tcp	-	0.000406	44	40	1	1	REJ
nmap_scan	1787876244.567571	192.168.10.30	51345	192.168.10.20	124	tcp	-	0.000382	44	40	1	1	REJ
nmap_scan	1787876244.567571	192.168.10.30	51345	192.168.10.20	404	tcp	-	0.000382	44	40	1	1	REJ
nmap_scan	1787876244.567750	192.168.10.30	51345	192.168.10.20	132	tcp	-	0.000309	44	40	1	1	REJ
nmap_scan	1787876244.567750	192.168.10.30	51345	192.168.10.20	127	tcp	-	0.000332	44	40	1	1	REJ
nmap_scan	1787876244.568333	192.168.10.30	51345	192.168.10.20	523	tcp	-	0.000324	44	40	1	1	REJ
nmap_scan	1787876244.568333	192.168.10.30	51345	192.168.10.20	398	tcp	-	0.000361	44	40	1	1	REJ
nmap_scan	1787876244.568522	192.168.10.30	51345	192.168.10.20	895	tcp	-	0.000294	44	40	1	1	REJ
nmap_scan	1787876244.568522	192.168.10.30	51345	192.168.10.20	845	tcp	-	0.000395	44	40	1	1	REJ
nmap_scan	1787876244.568522	192.168.10.30	51345	192.168.10.20	271	tcp	-	0.000458	44	40	1	1	REJ
nmap_scan	1787876244.568657	192.168.10.30	51345	192.168.10.20	823	tcp	-	0.000426	44	40	1	1	REJ
nmap_scan	1787876244.568694	192.168.10.30	51345	192.168.10.20	119	tcp	-	0.000476	44	40	1	1	REJ
nmap_scan	1787876244.568917	192.168.10.30	51345	192.168.10.20	975	tcp	-	0.000384	44	40	1	1	REJ
nmap_scan	1787876244.568816	192.168.10.30	51345	192.168.10.20	260	tcp	-	0.000485	44	40	1	1	REJ
nmap_scan	1787876244.568980	192.168.10.30	51345	192.168.10.20	108	tcp	-	0.000416	44	40	1	1	REJ
nmap_scan	1787876244.569083	192.168.10.30	51345	192.168.10.20	539	tcp	-	0.000426	44	40	1	1	REJ
nmap_scan	1787876244.569170	192.168.10.30	51345	192.168.10.20	19	tcp	-	0.000450	44	40	1	1	REJ
nmap_scan	1787876244.569301	192.168.10.30	51345	192.168.10.20	629	tcp	-	0.000396	44	40	1	1	REJ
nmap_scan	1787876244.569301	192.168.10.30	51345	192.168.10.20	884	tcp	-	0.000478	44	40	1	1	REJ
nmap_scan	1787876244.569396	192.168.10.30	51345	192.168.10.20	269	tcp	-	0.000474	44	40	1	1	REJ
nmap_scan	1787876244.569509	192.168.10.30	51345	192.168.10.20	644	tcp	-	0.000477	44	40	1	1	REJ
nmap_scan	1787876244.569620	192.168.10.30	51345	192.168.10.20	437	tcp	-	0.000458	44	40	1	1	REJ
nmap_scan	1787876244.569697	192.168.10.30	51345	192.168.10.20	219	tcp	-	0.000420	44	40	1	1	REJ
nmap_scan	1787876244.569779	192.168.10.30	51345	192.168.10.20	433	tcp	-	0.000452	44	40	1	1	REJ
nmap_scan	1787876244.569870	192.168.10.30	51345	192.168.10.20	282	tcp	-	0.000450	44	40	1	1	REJ
nmap_scan	1787876244.569986	192.168.10.30	51345	192.168.10.20	74	tcp	-	0.000412	44	40	1	1	REJ
nmap_scan	1787876244.570036	192.168.10.30	51345	192.168.10.20	430	tcp	-	0.000443	44	40	1	1	REJ
nmap_scan	1787876244.570117	192.168.10.30	51345	192.168.10.20	525	tcp	-	0.000448	44	40	1	1	REJ
nmap_scan	1787876244.570231	192.168.10.30	51345	192.168.10.20	608	tcp	-	0.000412	44	40	1	1	REJ
nmap_scan	1787876244.570320	192.168.10.30	51345	192.168.10.20	359	tcp	-	0.000414	44	40	1	1	REJ
nmap_scan	1787876244.570398	192.168.10.30	51345	192.168.10.20	987	tcp	-	0.000426	44	40	1	1	REJ
nmap_scan	1787876244.570479	192.168.10.30	51345	192.168.10.20	719	tcp	-	0.000407	44	40	1	1	REJ
nmap_scan	1787876244.570565	192.168.10.30	51345	192.168.10.20	715	tcp	-	0.000420	44	40	1	1	REJ
nmap_scan	1787876244.570643	192.168.10.30	51345	192.168.10.20	141	tcp	-	0.000437	44	40	1	1	REJ
nmap_scan	1787876244.570734	192.168.10.30	51345	192.168.10.20	243	tcp	-	0.000451	44	40	1	1	REJ
nmap_scan	1787876244.570824	192.168.10.30	51345	192.168.10.20	938	tcp	-	0.000466	44	40	1	1	REJ
nmap_scan	1787876244.570857	192.168.10.30	51345	192.168.10.20	420	tcp	-	0.000527	44	40	1	1	REJ
nmap_scan	1787876244.570985	192.168.10.30	51345	192.168.10.20	220	tcp	-	0.000530	44	40	1	1	REJ
nmap_scan	1787876244.571080	192.168.10.30	51345	192.168.10.20	189	tcp	-	0.000494	44	40	1	1	REJ
nmap_scan	1787876244.571185	192.168.10.30	51345	192.168.10.20	906	tcp	-	0.000460	44	40	1	1	REJ
nmap_scan	1787876244.571290	192.168.10.30	51345	192.168.10.20	407	tcp	-	0.000444	44	40	1	1	REJ
nmap_scan	1787876244.571384	192.168.10.30	51345	192.168.10.20	277	tcp	-	0.000452	44	40	1	1	REJ
nmap_scan	1787876244.571515	192.168.10.30	51345	192.168.10.20	452	tcp	-	0.000395	44	40	1	1	REJ
nmap_scan	1787876244.571574	192.168.10.30	51345	192.168.10.20	564	tcp	-	0.000452	44	40	1	1	REJ
nmap_scan	1787876244.571645	192.168.10.30	51345	192.168.10.20	32	tcp	-	0.000421	44	40	1	1	REJ
nmap_scan	1787876244.571734	192.168.10.30	51345	192.168.10.20	725	tcp	-	0.000430	44	40	1	1	REJ
nmap_scan	1787876244.571836	192.168.10.30	51345	192.168.10.20	543	tcp	-	0.000423	44	40	1	1	REJ
nmap_scan	1787876244.571910	192.168.10.30	51345	192.168.10.20	59	tcp	-	0.000414	44	40	1	1	REJ
nmap_scan	1787876244.572026	192.168.10.30	51345	192.168.10.20	746	tcp	-	0.000383	44	40	1	1	REJ
nmap_scan	1787876244.572066	192.168.10.30	51345	192.168.10.20	208	tcp	-	0.000432	44	40	1	1	REJ
nmap_scan	1787876244.572164	192.168.10.30	51345	192.168.10.20	501	tcp	-	0.000412	44	40	1	1	REJ
nmap_scan	1787876244.572259	192.168.10.30	51345	192.168.10.20	883	tcp	-	0.000346	44	40	1	1	REJ
nmap_scan	1787876244.572324	192.168.10.30	51345	192.168.10.20	755	tcp	-	0.000396	44	40	1	1	REJ
nmap_scan	1787876244.572409	192.168.10.30	51345	192.168.10.20	284	tcp	-	0.000311	44	40	1	1	REJ
nmap_scan	1787876244.572498	192.168.10.30	51345	192.168.10.20	297	tcp	-	0.000333	44	40	1	1	REJ
nmap_scan	1787876244.573055	192.168.10.30	51345	192.168.10.20	13	tcp	-	0.000252	44	40	1	1	REJ
nmap_scan	1787876244.573149	192.168.10.30	51345	192.168.10.20	955	tcp	-	0.000252	44	40	1	1	REJ
nmap_scan	1787876244.573149	192.168.10.30	51345	192.168.10.20	765	tcp	-	0.000348	44	40	1	1	REJ
nmap_scan	1787876244.573269	192.168.10.30	51345	192.168.10.20	168	tcp	-	0.000326	44	40	1	1	REJ
nmap_scan	1787876244.573307	192.168.10.30	51345	192.168.10.20	211	tcp	-	0.000371	44	40	1	1	REJ
nmap_scan	1787876244.573401	192.168.10.30	51345	192.168.10.20	526	tcp	-	0.000337	44	40	1	1	REJ
nmap_scan	1787876244.573496	192.168.10.30	51345	192.168.10.20	123	tcp	-	0.000355	44	40	1	1	REJ
nmap_scan	1787876244.573595	192.168.10.30	51345	192.168.10.20	740	tcp	-	0.000314	44	40	1	1	REJ
nmap_scan	1787876244.573644	192.168.10.30	51345	192.168.10.20	723	tcp	-	0.000436	44	40	1	1	REJ
nmap_scan	1787876244.573708	192.168.10.30	51345	192.168.10.20	441	tcp	-	0.000372	44	40	1	1	REJ
nmap_scan	1787876244.573850	192.168.10.30	51345	192.168.10.20	630	tcp	-	0.000329	44	40	1	1	REJ
nmap_scan	1787876244.573883	192.168.10.30	51345	192.168.10.20	45	tcp	-	0.000396	44	40	1	1	REJ
nmap_scan	1787876244.574080	192.168.10.30	51345	192.168.10.20	705	tcp	-	0.000375	44	40	1	1	REJ
nmap_scan	1787876244.574080	192.168.10.30	51345	192.168.10.20	362	tcp	-	0.000375	44	40	1	1	REJ
nmap_scan	1787876244.574179	192.168.10.30	51345	192.168.10.20	535	tcp	-	0.000384	44	40	1	1	REJ
nmap_scan	1787876244.574279	192.168.10.30	51345	192.168.10.20	909	tcp	-	0.000398	44	40	1	1	REJ
nmap_scan	1787876244.574455	192.168.10.30	51345	192.168.10.20	307	tcp	-	0.000316	44	40	1	1	REJ
nmap_scan	1787876244.574455	192.168.10.30	51345	192.168.10.20	978	tcp	-	0.000414	44	40	1	1	REJ
nmap_scan	1787876244.574563	192.168.10.30	51345	192.168.10.20	720	tcp	-	0.000468	44	40	1	1	REJ
nmap_scan	1787876244.574677	192.168.10.30	51345	192.168.10.20	385	tcp	-	0.000522	44	40	1	1	REJ
nmap_scan	1787876244.574770	192.168.10.30	51345	192.168.10.20	77	tcp	-	0.000521	44	40	1	1	REJ
nmap_scan	1787876244.574868	192.168.10.30	51345	192.168.10.20	852	tcp	-	0.000522	44	40	1	1	REJ
nmap_scan	1787876244.575031	192.168.10.30	51345	192.168.10.20	56	tcp	-	0.000484	44	40	1	1	REJ
nmap_scan	1787876244.575199	192.168.10.30	51345	192.168.10.20	166	tcp	-	0.000406	44	40	1	1	REJ
nmap_scan	1787876244.575199	192.168.10.30	51345	192.168.10.20	664	tcp	-	0.000461	44	40	1	1	REJ
nmap_scan	1787876244.575291	192.168.10.30	51345	192.168.10.20	941	tcp	-	0.000469	44	40	1	1	REJ
nmap_scan	1787876244.575390	192.168.10.30	51345	192.168.10.20	742	tcp	-	0.000465	44	40	1	1	REJ
nmap_scan	1787876244.575515	192.168.10.30	51345	192.168.10.20	510	tcp	-	0.000429	44	40	1	1	REJ
nmap_scan	1787876244.575605	192.168.10.30	51345	192.168.10.20	249	tcp	-	0.000430	44	40	1	1	REJ
nmap_scan	1787876244.575660	192.168.10.30	51345	192.168.10.20	31	tcp	-	0.000466	44	40	1	1	REJ
nmap_scan	1787876244.575760	192.168.10.30	51345	192.168.10.20	43	tcp	-	0.000449	44	40	1	1	REJ
nmap_scan	1787876244.575855	192.168.10.30	51345	192.168.10.20	474	tcp	-	0.000430	44	40	1	1	REJ
nmap_scan	1787876244.575944	192.168.10.30	51345	192.168.10.20	217	tcp	-	0.000441	44	40	1	1	REJ
nmap_scan	1787876244.576035	192.168.10.30	51345	192.168.10.20	768	tcp	-	0.000447	44	40	1	1	REJ
nmap_scan	1787876244.576126	192.168.10.30	51345	192.168.10.20	751	tcp	-	0.000452	44	40	1	1	REJ
nmap_scan	1787876244.576208	192.168.10.30	51345	192.168.10.20	921	tcp	-	0.000508	44	40	1	1	REJ
nmap_scan	1787876244.576285	192.168.10.30	51345	192.168.10.20	649	tcp	-	0.000461	44	40	1	1	REJ
nmap_scan	1787876244.576385	192.168.10.30	51345	192.168.10.20	160	tcp	-	0.000465	44	40	1	1	REJ
nmap_scan	1787876244.576482	192.168.10.30	51345	192.168.10.20	439	tcp	-	0.000469	44	40	1	1	REJ
nmap_scan	1787876244.576578	192.168.10.30	51345	192.168.10.20	54	tcp	-	0.000450	44	40	1	1	REJ
nmap_scan	1787876244.576716	192.168.10.30	51345	192.168.10.20	178	tcp	-	0.000500	44	40	1	1	REJ
nmap_scan	1787876244.576746	192.168.10.30	51345	192.168.10.20	724	tcp	-	0.000549	44	40	1	1	REJ
nmap_scan	1787876244.576850	192.168.10.30	51345	192.168.10.20	973	tcp	-	0.000479	44	40	1	1	REJ
nmap_scan	1787876244.576951	192.168.10.30	51345	192.168.10.20	626	tcp	-	0.000492	44	40	1	1	REJ
nmap_scan	1787876244.577027	192.168.10.30	51345	192.168.10.20	677	tcp	-	0.000499	44	40	1	1	REJ
nmap_scan	1787876244.577295	192.168.10.30	51345	192.168.10.20	436	tcp	-	0.000343	44	40	1	1	REJ
nmap_scan	1787876244.577216	192.168.10.30	51345	192.168.10.20	306	tcp	-	0.000422	44	40	1	1	REJ
nmap_scan	1787876244.577295	192.168.10.30	51345	192.168.10.20	33	tcp	-	0.000509	44	40	1	1	REJ
nmap_scan	1787876244.577443	192.168.10.30	51345	192.168.10.20	296	tcp	-	0.000362	44	40	1	1	REJ
nmap_scan	1787876244.577526	192.168.10.30	51345	192.168.10.20	75	tcp	-	0.000355	44	40	1	1	REJ
nmap_scan	1787876244.578235	192.168.10.30	51345	192.168.10.20	951	tcp	-	0.000224	44	40	1	1	REJ
nmap_scan	1787876244.578235	192.168.10.30	51345	192.168.10.20	498	tcp	-	0.000328	44	40	1	1	REJ
nmap_scan	1787876244.578298	192.168.10.30	51345	192.168.10.20	50	tcp	-	0.000345	44	40	1	1	REJ
nmap_scan	1787876244.578419	192.168.10.30	51345	192.168.10.20	254	tcp	-	0.000332	44	40	1	1	REJ
nmap_scan	1787876244.578459	192.168.10.30	51345	192.168.10.20	767	tcp	-	0.000400	44	40	1	1	REJ
nmap_scan	1787876244.578563	192.168.10.30	51345	192.168.10.20	391	tcp	-	0.000450	44	40	1	1	REJ
nmap_scan	1787876244.578643	192.168.10.30	51345	192.168.10.20	374	tcp	-	0.000405	44	40	1	1	REJ
nmap_scan	1787876244.578751	192.168.10.30	51345	192.168.10.20	837	tcp	-	0.000520	44	40	1	1	REJ
nmap_scan	1787876244.578826	192.168.10.30	51345	192.168.10.20	253	tcp	-	0.000547	44	40	1	1	REJ
nmap_scan	1787876244.579013	192.168.10.30	51345	192.168.10.20	758	tcp	-	0.000462	44	40	1	1	REJ
nmap_scan	1787876244.579013	192.168.10.30	51345	192.168.10.20	444	tcp	-	0.000556	44	40	1	1	REJ
nmap_scan	1787876244.579271	192.168.10.30	51345	192.168.10.20	586	tcp	-	0.000398	44	40	1	1	REJ
nmap_scan	1787876244.579271	192.168.10.30	51345	192.168.10.20	887	tcp	-	0.000490	44	40	1	1	REJ
nmap_scan	1787876244.579373	192.168.10.30	51345	192.168.10.20	370	tcp	-	0.000471	44	40	1	1	REJ
nmap_scan	1787876244.579373	192.168.10.30	51345	192.168.10.20	610	tcp	-	0.000596	44	40	1	1	REJ
nmap_scan	1787876244.579475	192.168.10.30	51345	192.168.10.20	386	tcp	-	0.000553	44	40	1	1	REJ
nmap_scan	1787876244.579568	192.168.10.30	51345	192.168.10.20	773	tcp	-	0.000581	44	40	1	1	REJ
nmap_scan	1787876244.579669	192.168.10.30	51345	192.168.10.20	519	tcp	-	0.000540	44	40	1	1	REJ
nmap_scan	1787876244.579761	192.168.10.30	51345	192.168.10.20	302	tcp	-	0.000554	44	40	1	1	REJ
nmap_scan	1787876244.579843	192.168.10.30	51345	192.168.10.20	870	tcp	-	0.000506	44	40	1	1	REJ
nmap_scan	1787876244.579969	192.168.10.30	51345	192.168.10.20	849	tcp	-	0.000498	44	40	1	1	REJ
nmap_scan	1787876244.580001	192.168.10.30	51345	192.168.10.20	224	tcp	-	0.000517	44	40	1	1	REJ
nmap_scan	1787876244.580149	192.168.10.30	51345	192.168.10.20	558	tcp	-	0.000498	44	40	1	1	REJ
nmap_scan	1787876244.580181	192.168.10.30	51345	192.168.10.20	446	tcp	-	0.000501	44	40	1	1	REJ
nmap_scan	1787876244.580315	192.168.10.30	51345	192.168.10.20	877	tcp	-	0.000464	44	40	1	1	REJ
nmap_scan	1787876244.580315	192.168.10.30	51345	192.168.10.20	170	tcp	-	0.000544	44	40	1	1	REJ
nmap_scan	1787876244.580467	192.168.10.30	51345	192.168.10.20	683	tcp	-	0.000516	44	40	1	1	REJ
nmap_scan	1787876244.590333	192.168.10.30	51345	192.168.10.20	811	tcp	-	0.000276	44	40	1	1	REJ
nmap_scan	1787876244.590115	192.168.10.30	51345	192.168.10.20	701	tcp	-	0.000396	44	40	1	1	REJ
nmap_scan	1787876244.590047	192.168.10.30	51345	192.168.10.20	499	tcp	-	0.000359	44	40	1	1	REJ
nmap_scan	1787876244.589972	192.168.10.30	51345	192.168.10.20	151	tcp	-	0.000361	44	40	1	1	REJ
nmap_scan	1787876244.589879	192.168.10.30	51345	192.168.10.20	485	tcp	-	0.000368	44	40	1	1	REJ
nmap_scan	1787876244.589661	192.168.10.30	51345	192.168.10.20	356	tcp	-	0.000386	44	40	1	1	REJ
nmap_scan	1787876244.589578	192.168.10.30	51345	192.168.10.20	286	tcp	-	0.000394	44	40	1	1	REJ
nmap_scan	1787876244.589478	192.168.10.30	51345	192.168.10.20	868	tcp	-	0.000401	44	40	1	1	REJ
nmap_scan	1787876244.589388	192.168.10.30	51345	192.168.10.20	289	tcp	-	0.000373	44	40	1	1	REJ
nmap_scan	1787876244.589125	192.168.10.30	51345	192.168.10.20	186	tcp	-	0.000354	44	40	1	1	REJ
nmap_scan	1787876244.588538	192.168.10.30	51345	192.168.10.20	481	tcp	-	0.000368	44	40	1	1	REJ
nmap_scan	1787876244.588416	192.168.10.30	51345	192.168.10.20	106	tcp	-	0.000325	44	40	1	1	REJ
nmap_scan	1787876244.588273	192.168.10.30	51345	192.168.10.20	188	tcp	-	0.000374	44	40	1	1	REJ
nmap_scan	1787876244.587936	192.168.10.30	51345	192.168.10.20	881	tcp	-	0.000284	44	40	1	1	REJ
nmap_scan	1787876244.587936	192.168.10.30	51345	192.168.10.20	996	tcp	-	0.000284	44	40	1	1	REJ
nmap_scan	1787876244.586961	192.168.10.30	51345	192.168.10.20	509	tcp	-	0.000412	44	40	1	1	REJ
nmap_scan	1787876244.586877	192.168.10.30	51345	192.168.10.20	866	tcp	-	0.000395	44	40	1	1	REJ
nmap_scan	1787876244.586488	192.168.10.30	51345	192.168.10.20	581	tcp	-	0.000389	44	40	1	1	REJ
nmap_scan	1787876244.585770	192.168.10.30	51345	192.168.10.20	594	tcp	-	0.000396	44	40	1	1	REJ
nmap_scan	1787876244.585608	192.168.10.30	51345	192.168.10.20	842	tcp	-	0.000351	44	40	1	1	REJ
nmap_scan	1787876244.584723	192.168.10.30	51345	192.168.10.20	502	tcp	-	0.000349	44	40	1	1	REJ
nmap_scan	1787876244.584651	192.168.10.30	51345	192.168.10.20	257	tcp	-	0.000325	44	40	1	1	REJ
nmap_scan	1787876244.584549	192.168.10.30	51345	192.168.10.20	358	tcp	-	0.000303	44	40	1	1	REJ
nmap_scan	1787876244.584214	192.168.10.30	51345	192.168.10.20	517	tcp	-	0.000437	44	40	1	1	REJ
nmap_scan	1787876244.584183	192.168.10.30	51345	192.168.10.20	589	tcp	-	0.000366	44	40	1	1	REJ
nmap_scan	1787876244.584011	192.168.10.30	51345	192.168.10.20	150	tcp	-	0.000307	44	40	1	1	REJ
nmap_scan	1787876244.583871	192.168.10.30	51345	192.168.10.20	898	tcp	-	0.000372	44	40	1	1	REJ
nmap_scan	1787876244.584852	192.168.10.30	51345	192.168.10.20	872	tcp	-	0.000391	44	40	1	1	REJ
nmap_scan	1787876244.583540	192.168.10.30	51345	192.168.10.20	83	tcp	-	0.000360	44	40	1	1	REJ
nmap_scan	1787876244.583292	192.168.10.30	51345	192.168.10.20	636	tcp	-	0.000302	44	40	1	1	REJ
